date,regime,regime_label,portfolio_USMV_overlay,portfolio_cash_baseline,SPY,USMV,cumret_USMV_overlay_pct,cumret_cash_baseline_pct,cumret_SPY_pct,cumret_USMV_etf_pct,portfolio_USMV_USD,portfolio_cash_USD,cash_USD,positions_value_USD,n_positions
2025-11-21,1,bear,314.9924,302.6227,179.4985,136.0963,214.9924,202.6227,79.4985,36.0963,3149.9239,3026.227,1958.4083,898.4703,9
2025-11-24,1,bear,315.5675,303.2749,182.1404,135.9656,215.5675,203.2749,82.1404,35.9656,3155.6755,3032.749,2058.9352,822.7094,6
2025-11-25,1,bear,318.8475,305.2118,183.8536,137.4907,218.8475,205.2118,83.8536,37.4907,3188.4751,3052.1182,2206.4597,685.2926,4
2025-11-26,1,bear,319.2989,305.3241,185.1229,137.8683,219.2989,205.3241,85.1229,37.8683,3192.9892,3053.2411,2206.4597,685.8232,4
2025-11-28,1,bear,319.8656,305.3629,186.1333,138.4638,219.8656,205.3629,86.1333,38.4638,3198.6559,3053.6292,2206.4597,706.93,4
2025-12-01,1,bear,318.7791,305.2597,185.2835,137.3454,218.7791,205.2597,85.2835,37.3454,3187.7907,3052.5966,2221.7892,688.1452,3
2025-12-02,1,bear,318.4316,305.2597,185.6267,136.9533,218.4316,205.2597,85.6267,36.9533,3184.3159,3052.5966,2221.7892,698.4601,3
2025-12-03,0,bull,320.865,307.2229,186.2695,137.389,220.865,207.2229,86.2695,37.389,3208.6499,3072.2294,1362.2753,1570.3229,13
2025-12-04,0,bull,324.6962,310.8912,186.4057,137.2728,224.6962,210.8912,86.4057,37.2728,3246.9619,3108.9124,1100.2779,1854.304,16
2025-12-05,0,bull,328.62,314.6482,186.7598,137.3745,228.62,214.6482,86.7598,37.3745,3286.1997,3146.482,922.9857,2112.315,18
2025-12-08,0,bull,335.5064,321.2418,186.1987,136.3723,235.5064,221.2418,86.1987,36.3723,3355.0636,3212.4181,979.6905,2137.1584,18
2025-12-09,0,bull,338.2167,323.837,186.038,136.0382,238.2167,223.837,86.038,36.0382,3382.1675,3238.3696,916.7607,2255.108,19
2025-12-10,0,bull,347.6904,332.9078,187.2718,136.3287,247.6904,232.9078,87.2718,36.3287,3476.9043,3329.0785,789.2479,2513.4166,20
2025-12-11,0,bull,347.245,332.4814,187.7076,137.4762,247.245,232.4814,87.7076,37.4762,3472.4504,3324.8139,789.2488,2514.5529,22
2025-12-12,0,bull,329.8847,315.8591,185.6894,137.4471,229.8847,215.8591,85.6894,37.4471,3298.8467,3158.5913,927.2813,2320.0837,22
2025-12-15,0,bull,326.8237,312.9283,185.4088,137.6504,226.8237,212.9283,85.4088,37.6504,3268.237,3129.283,964.982,2240.4127,22
2025-12-16,0,bull,325.5037,311.6644,184.9022,136.6601,225.5037,211.6644,84.9022,36.6601,3255.0366,3116.6439,1058.2607,2140.534,20
2025-12-17,0,bull,319.8035,306.2065,182.8676,136.7622,219.8035,206.2065,82.8676,36.7622,3198.0345,3062.0653,1191.5861,1955.5288,18
2025-12-18,0,bull,324.1517,310.3699,184.2485,136.8789,224.1517,210.3699,84.2485,36.8789,3241.5174,3103.6994,962.7436,2221.8462,21
2025-12-19,0,bull,333.6498,319.4642,185.9185,137.2727,233.6498,219.4642,85.9185,37.2727,3336.4978,3194.6416,863.9028,2377.7096,23
2025-12-22,0,bull,336.5562,322.247,187.0767,138.1624,236.5562,222.247,87.0767,38.1624,3365.5619,3222.47,858.6695,2437.034,25
2025-12-23,0,bull,334.0322,319.8303,187.9317,138.1916,234.0322,219.8303,87.9317,38.1916,3340.3218,3198.303,1399.1792,1867.6373,17
2025-12-24,0,bull,335.7084,321.4352,188.5928,138.6583,235.7084,221.4352,88.5928,38.6583,3357.0835,3214.3521,1017.907,2257.937,21
2025-12-26,0,bull,333.4251,319.249,188.5737,138.7166,233.4251,219.249,88.5737,38.7166,3334.2507,3192.49,934.5942,2317.0108,22
2025-12-29,0,bull,331.565,317.468,187.9017,138.6583,231.565,217.468,87.9017,38.6583,3315.6495,3174.6797,1093.1902,2172.4691,21
2025-12-30,0,bull,329.1871,315.1912,187.6722,138.4832,229.1871,215.1912,87.6722,38.4832,3291.8711,3151.9123,1098.1122,2160.5462,22
2025-12-31,0,bull,325.2756,311.446,186.2818,137.331,225.2756,211.446,86.2818,37.331,3252.7562,3114.4604,1163.4831,2071.8067,21
2026-01-02,0,bull,325.2756,311.446,186.6232,136.5872,225.2756,211.446,86.6232,36.5872,3252.7562,3114.4604,1163.4831,2155.9755,21
2026-01-05,0,bull,320.9827,307.3356,187.8662,137.0977,220.9827,207.3356,87.8662,37.0977,3209.8271,3073.3565,563.4919,2726.4966,24
2026-01-06,0,bull,338.095,323.7204,188.9834,137.8999,238.095,223.7204,88.9834,37.8999,3380.9498,3237.2037,318.9009,3166.8872,25
2026-01-07,0,bull,335.5591,321.2923,188.3743,137.3602,235.5591,221.2923,88.3743,37.3602,3355.5909,3212.9229,375.1867,3055.9552,25
2026-01-08,0,bull,318.6731,305.1242,188.3552,137.8561,218.6731,205.1242,88.3552,37.8561,3186.7309,3051.2423,456.9634,2901.2394,24
2026-01-09,0,bull,327.8313,313.8931,189.6008,138.0311,227.8313,213.8931,89.6008,38.0311,3278.3129,3138.9305,336.1942,3127.7073,24
2026-01-12,0,bull,334.7411,320.5091,189.8986,138.352,234.7411,220.5091,89.8986,38.352,3347.4112,3205.091,163.489,3393.2341,25
2026-01-13,0,bull,342.7219,328.1506,189.5189,137.5061,242.7219,228.1506,89.5189,37.5061,3427.2189,3281.5056,163.4873,3427.8038,25
2026-01-14,0,bull,342.9124,328.333,188.5873,138.0165,242.9124,228.333,88.5873,38.0165,3429.1243,3283.3299,163.4838,3473.6982,26
2026-01-15,0,bull,342.5027,327.9407,189.1009,137.9436,242.5027,227.9407,89.1009,37.9436,3425.0268,3279.4066,163.4832,3424.8247,27
2026-01-16,0,bull,342.1127,327.5673,188.9425,137.7102,242.1127,227.5673,88.9425,37.7102,3421.1275,3275.6731,163.4843,3415.5805,28
2026-01-20,0,bull,344.3783,329.7366,185.0962,136.5289,244.3783,229.7366,85.0962,36.5289,3443.7832,3297.3656,163.4838,3430.3639,29
2026-01-21,0,bull,363.4152,347.9641,187.2324,137.5936,263.4152,247.9641,87.2324,37.5936,3634.1523,3479.6408,163.4867,3559.4001,30
2026-01-22,0,bull,366.7687,351.175,188.2104,138.177,266.7687,251.175,88.2104,38.177,3667.687,3511.7498,163.4834,3626.3414,31
2026-01-23,0,bull,357.3228,342.1306,188.2786,138.3811,257.3228,242.1306,88.2786,38.3811,3573.2275,3421.3064,163.4837,3552.785,32
2026-01-26,0,bull,355.7356,340.6109,189.2348,139.3146,255.7356,240.6109,89.2348,39.3146,3557.3555,3406.1092,625.7308,3021.6443,32
2026-01-27,0,bull,363.8344,348.3654,189.9887,139.0375,263.8344,248.3654,89.9887,39.0375,3638.3437,3483.6541,163.4856,3597.9183,33
2026-01-28,0,bull,375.2776,359.3222,189.9696,138.7895,275.2776,259.3222,89.9696,38.7895,3752.7765,3593.2216,199.4927,3674.979,34
2026-01-29,0,bull,374.6542,358.7252,189.5926,138.0894,274.6542,258.7252,89.5926,38.0894,3746.5422,3587.2523,245.184,3508.0006,34
2026-01-30,0,bull,365.4686,349.9302,189.0271,138.5416,265.4686,249.9302,89.0271,38.5416,3654.6862,3499.3017,297.9831,3389.8788,32
2026-02-02,0,bull,379.7086,363.5647,189.9669,139.1104,279.7086,263.5647,89.9669,39.1104,3797.0857,3635.6469,331.769,3495.4002,34
2026-02-03,0,bull,386.7986,370.3533,188.3606,138.3811,286.7986,270.3533,88.3606,38.3811,3867.986,3703.5328,163.4848,3698.2564,35
2026-02-04,0,bull,379.6474,363.5061,187.4482,138.7458,279.6474,263.5061,87.4482,38.7458,3796.474,3635.0613,233.3321,3483.0279,33
2026-02-05,1,bear,376.5488,360.5633,185.1071,138.4541,276.5488,260.5633,85.1071,38.4541,3765.4884,3605.6329,332.3754,3317.7117,31
2026-02-06,1,bear,395.8797,378.8833,188.6584,140.0584,295.8797,278.8833,88.6584,40.0584,3958.7974,3788.8332,332.3754,3497.4651,31
2026-02-09,1,bear,403.0349,385.7536,189.568,139.8688,303.0349,285.7536,89.568,39.8688,4030.3492,3857.5356,365.2531,3535.8109,29
2026-02-10,1,bear,399.2088,382.0858,189.0681,139.9126,299.2088,282.0858,89.0681,39.9126,3992.0877,3820.8582,396.5125,3462.0527,29
2026-02-11,1,bear,407.5912,390.0882,189.0244,140.0584,307.5912,290.0882,89.0244,40.0584,4075.9117,3900.8821,429.8519,3466.4577,29
2026-02-12,1,bear,401.7769,384.7119,186.1042,138.8333,301.7769,284.7119,86.1042,38.8333,4017.7691,3847.1186,540.7307,3335.6453,27
2026-02-13,1,bear,402.3115,384.9418,186.2353,140.2918,302.3115,284.9418,86.2353,40.2918,4023.1148,3849.4183,540.7307,3361.226,27
2026-02-17,0,bull,404.2296,386.8742,186.5358,139.7813,304.2296,286.8742,86.5358,39.7813,4042.2964,3868.7423,484.283,3435.4718,28
2026-02-18,0,bull,407.6762,390.1728,187.4755,140.0584,307.6762,290.1728,87.4755,40.0584,4076.7621,3901.7282,487.6383,3480.8219,29
2026-02-19,0,bull,407.2684,389.7825,186.9811,140.0876,307.2684,289.7825,86.9811,40.0876,4072.6842,3897.8254,289.7243,3697.7684,31
2026-02-20,0,bull,410.505,392.8801,188.3333,140.2918,310.505,292.8801,88.3333,40.2918,4105.0498,3928.8014,246.7329,3749.6358,32
2026-02-23,0,bull,395.4571,378.4783,186.4102,139.723,295.4571,278.4783,86.4102,39.723,3954.5708,3784.7831,396.7055,3532.0909,32
2026-02-24,0,bull,403.4504,386.1284,187.7651,140.5835,303.4504,286.1284,87.7651,40.5835,4034.5036,3861.2841,174.1263,3781.8198,34
2026-02-25,0,bull,413.1166,395.3797,189.3495,140.6126,313.1166,295.3797,89.3495,40.6126,4131.1663,3953.7966,163.4851,3864.1871,37
2026-02-26,0,bull,415.0788,397.2576,188.2978,141.1814,315.0788,297.2576,88.2978,41.1814,4150.7879,3972.5758,163.4836,3859.8368,39
2026-02-27,0,bull,414.1344,396.3538,187.3936,142.6545,314.1344,296.3538,87.3936,42.6545,4141.3444,3963.5377,275.9498,3806.5785,39
2026-03-02,0,bull,415.5657,397.7236,187.5001,142.4649,315.5657,297.7236,87.5001,42.4649,4155.657,3977.2358,272.7986,3849.5375,38
2026-03-03,1,bear,405.6936,388.3387,185.8474,141.7794,305.6936,288.3387,85.8474,41.7794,4056.9364,3883.387,406.8999,3562.3021,37
2026-03-04,1,bear,417.4921,399.6017,187.1586,141.9982,317.4921,299.6017,87.1586,41.9982,4174.9207,3996.0169,413.2301,3619.9193,37
2026-03-05,1,bear,413.766,396.151,186.1151,141.196,313.766,296.151,86.1151,41.196,4137.6603,3961.5097,484.7523,3450.2693,36
2026-03-06,1,bear,406.823,389.5438,183.6757,140.9627,306.823,289.5438,83.6757,40.9627,4068.2295,3895.438,625.3312,3173.08,34
2026-03-09,1,bear,412.2076,394.7031,185.2847,140.9481,312.2076,294.7031,85.2847,40.9481,4122.076,3947.0306,782.3143,3159.8831,32
2026-03-10,1,bear,409.6864,392.5807,184.9869,139.898,309.6864,292.5807,84.9869,39.898,4096.8643,3925.8073,879.2985,3073.0374,31
2026-03-11,1,bear,409.5723,392.699,184.7547,139.1687,309.5723,292.699,84.7547,39.1687,4095.7226,3926.9897,991.9544,3010.5549,30
2026-03-12,1,bear,403.9914,387.5673,181.9492,138.5416,303.9914,287.5673,81.9492,38.5416,4039.9141,3875.6732,1083.0645,2806.3789,29
2026-03-13,1,bear,402.9914,386.5626,180.9194,138.6583,302.9914,286.5626,80.9194,38.6583,4029.9144,3865.6256,1116.5537,2791.9949,28
2026-03-16,1,bear,404.6885,387.8594,182.7606,139.4896,304.6885,287.8594,82.7606,39.4896,4046.8854,3878.5944,1337.4607,2677.0119,25
2026-03-17,1,bear,404.3989,387.689,183.2414,139.2582,304.3989,287.689,83.2414,39.2582,4043.9889,3876.89,1357.4829,2683.0727,23
2026-03-18,1,bear,402.699,387.1552,180.6845,136.915,302.699,287.1552,80.6845,36.915,4026.9905,3871.552,1385.4242,2635.3014,21
2026-03-19,1,bear,402.6297,387.2383,180.2392,136.6075,302.6297,287.2383,80.2392,36.6075,4026.2968,3872.3833,1385.4242,2690.781,21
2026-03-20,1,bear,401.9939,387.283,177.6553,135.2455,301.9939,287.283,77.6553,35.2455,4019.939,3872.8296,1385.4242,2594.7922,21
2026-03-23,1,bear,402.2719,387.2515,179.5207,135.846,302.2719,287.2515,79.5207,35.846,4022.7188,3872.5152,1406.8815,2598.0316,21
2026-03-24,1,bear,401.9291,387.2515,178.9181,135.1869,301.9291,287.2515,78.9181,35.1869,4019.291,3872.5152,1406.8815,2650.3501,21
2026-03-25,1,bear,402.1707,387.2515,179.9152,135.6556,302.1707,287.2515,79.9152,35.6556,4021.7068,3872.5152,1406.8815,2713.207,21
2026-03-26,1,bear,401.8593,387.2515,176.7021,135.0405,301.8593,287.2515,76.7021,35.0405,4018.5934,3872.5152,1406.8815,2525.0649,21
2026-03-27,1,bear,401.0095,387.2515,173.689,133.4442,301.0095,287.2515,73.689,33.4442,4010.0949,3872.5152,1406.8815,2552.3209,21
2026-03-30,1,bear,401.4552,387.2515,173.1083,134.279,301.4552,287.2515,73.1083,34.279,4014.5519,3872.5152,1406.8815,2431.2641,21
2026-03-31,1,bear,402.2978,387.2515,178.1402,135.8167,302.2978,287.2515,78.1402,35.8167,4022.9776,3872.5152,1406.8815,2569.2283,21
2026-04-01,1,bear,402.244,387.2515,179.4824,135.7141,302.244,287.2515,79.4824,35.7141,4022.4404,3872.5152,1406.8815,2680.6035,21
2026-04-02,1,bear,402.7595,387.2515,179.644,136.7246,302.7595,287.2515,79.644,36.7246,4027.5947,3872.5152,1406.8815,2777.7114,21
2026-04-06,1,bear,402.803,387.2515,180.4931,136.8125,302.803,287.2515,80.4931,36.8125,4028.0298,3872.5152,1406.8815,2765.3397,21
2026-04-07,1,bear,402.6503,387.2515,180.5726,136.505,302.6503,287.2515,80.5726,36.505,4026.5032,3872.5152,1406.8815,2770.4483,21
2026-04-08,1,bear,403.3123,387.2515,185.1717,137.8377,303.3123,287.2515,85.1717,37.8377,4033.1229,3872.5152,1406.8815,2874.6538,21
2026-04-09,1,bear,403.1292,387.2515,186.2399,137.4569,303.1292,287.2515,86.2399,37.4569,4031.2924,3872.5152,1406.8815,2874.1718,21
2026-04-10,1,bear,402.3459,387.2515,186.1167,135.8313,302.3459,287.2515,86.1167,35.8313,4023.4588,3872.5152,1406.8815,2961.1554,21
2026-04-13,1,bear,402.8768,387.2515,187.9355,136.9443,302.8768,287.2515,87.9355,36.9443,4028.7681,3872.5152,1406.8815,2984.4057,21
2026-04-14,1,bear,402.9872,387.2515,190.2255,137.1786,302.9872,287.2515,90.2255,37.1786,4029.8724,3872.5152,1406.8815,3056.894,21
2026-04-15,1,bear,403.1703,387.2515,191.7265,137.5741,303.1703,287.2515,91.7265,37.5741,4031.7029,3872.5152,1406.8815,3038.8026,21
2026-04-16,0,bull,405.005,388.7203,192.1977,138.2331,305.005,288.7203,92.1977,38.2331,4050.0503,3887.2029,660.8514,3857.6143,25
